accession,name,ftp_path
GCA_027576515.1,GCA_027576515.1 Dryopteris marginalis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/576/515/GCA_027576515.1_ASM2757651v1
GCA_900406305.1,GCA_900406305.1 spoonwort (Cochlearia officinalis),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/305/GCA_900406305.1_ASM90040630v1
GCA_018247135.1,GCA_018247135.1 Paramimus stigma,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/247/135/GCA_018247135.1_SRR7174568
GCA_036897505.1,GCA_036897505.1 Pelargonium transvaalense,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/897/505/GCA_036897505.1_ASM3689750v1
GCA_018250535.1,GCA_018250535.1 Caltoris sirius fusca,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/250/535/GCA_018250535.1_SRR7174520
GCA_038094715.1,GCA_038094715.1 Heimioporus punctisporus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/094/715/GCA_038094715.1_BAKO2-Heimioporus-punctisporus
GCA_028566315.1,GCA_028566315.1 Rudbeckia hirta,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/566/315/GCA_028566315.1_ASM2856631v1
GCA_034693645.1,GCA_034693645.1 Pergamasus crassipes,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/693/645/GCA_034693645.1_ASM3469364v1
GCA_046244975.1,GCA_046244975.1 common reed frog (Hyperolius viridiflavus),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/244/975/GCA_046244975.1_ASM4624497v1
GCA_018235905.1,GCA_018235905.1 Apodemia chisosensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/235/905/GCA_018235905.1_SRR10158644
GCA_018252415.1,GCA_018252415.1 pale imperial blue (Jalmenus evagoras),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/252/415/GCA_018252415.1_SRR6679362
GCA_900322265.1,GCA_900322265.1 Macarthuria australis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/322/265/GCA_900322265.1_ASM90032226v1
GCA_034696065.1,GCA_034696065.1 Gustavia microcephala,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/696/065/GCA_034696065.1_ASM3469606v1
GCA_018250695.1,GCA_018250695.1 Gilbert's flasher (Astraptes hopfferi),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/250/695/GCA_018250695.1_SRR7174510
GCA_001015235.1,GCA_001015235.1 Sphyracephala brevicornis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/015/235/GCA_001015235.1_ASM101523v1
GCA_024757885.1,GCA_024757885.1 Nais tiger moth (Apantesis nais),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/757/885/GCA_024757885.1_ASM2475788v1
GCA_034696965.1,GCA_034696965.1 Lithobius crassipes,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/696/965/GCA_034696965.1_ASM3469696v1
GCA_026259555.1,GCA_026259555.1 Prothonotary warbler (Protonotaria citrea),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/259/555/GCA_026259555.1_ASM2625955v1
GCA_046270825.1,GCA_046270825.1 Atelopus hoogmoedi,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/825/GCA_046270825.1_ASM4627082v1
GCA_032355525.1,GCA_032355525.1 Pachydermia laevis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/355/525/GCA_032355525.1_ASM3235552v1
GCA_044474045.1,GCA_044474045.1 Heteranthus verruculatus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/474/045/GCA_044474045.1_ASM4447404v1
GCA_038094115.1,GCA_038094115.1 Boletus loyita,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/094/115/GCA_038094115.1_BD919Chile-Boletus-loyita
GCA_040966215.1,GCA_040966215.1 Gurania lobata,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/966/215/GCA_040966215.1_ASM4096621v1
GCA_038089795.1,GCA_038089795.1 Pulchroboletus neoregius,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/089/795/GCA_038089795.1_NY575842-Boletus-neoregius
GCA_026284865.1,GCA_026284865.1 Red-and-blue lory (Eos histrio),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/284/865/GCA_026284865.1_ASM2628486v1
GCA_018849495.1,GCA_018849495.1 Termitomyces sp. T123_Mx157,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/849/495/GCA_018849495.1_ASM1884949v1
GCA_018251815.1,GCA_018251815.1 Lycas argentea,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/251/815/GCA_018251815.1_SRR7174362
GCA_020975935.1,GCA_020975935.1 Campomanesia xanthocarpa,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/975/935/GCA_020975935.1_ASM2097593v1
GCA_002812295.1,GCA_002812295.1 Pirum gemmata,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/812/295/GCA_002812295.1_ASM281229v1
GCA_041107875.1,GCA_041107875.1 Erica azorica,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/107/875/GCA_041107875.1_ASM4110787v1
GCA_018249275.1,GCA_018249275.1 Cecropterus evenus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/249/275/GCA_018249275.1_SRR7174399
GCA_036939715.1,GCA_036939715.1 Shionodiscus oestrupii,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/939/715/GCA_036939715.1_ASM3693971v1
GCA_044758545.1,GCA_044758545.1 La Escalera treefrog (Boana sibleszi),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/758/545/GCA_044758545.1_ASM4475854v1
GCA_040967765.1,GCA_040967765.1 Bleda ugandae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/967/765/GCA_040967765.1_ASM4096776v1
GCA_004335815.1,GCA_004335815.1 Halamphora sp. MG8b,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/335/815/GCA_004335815.1_ASM433581v1
GCA_018251695.1,GCA_018251695.1 hermit skipper (Grais stigmaticus),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/251/695/GCA_018251695.1_SRR7174368
GCA_018248655.1,GCA_018248655.1 Chiomara georgina,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/248/655/GCA_018248655.1_SRR7174467
GCA_037177565.1,GCA_037177565.1 Pacific blue-eye (Pseudomugil signifer),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/177/565/GCA_037177565.1_ASM3717756v1
GCA_040967355.1,GCA_040967355.1 Heliconius egeria,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/967/355/GCA_040967355.1_ASM4096735v1
GCA_030265255.1,GCA_030265255.1 Tritonia festiva,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/265/255/GCA_030265255.1_ASM3026525v1
GCA_018250055.1,GCA_018250055.1 Mimia cf. chiapaensis NVG-14107D03,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/250/055/GCA_018250055.1_SRR7174372
GCA_018245895.1,GCA_018245895.1 Jonaspyge jonas,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/245/895/GCA_018245895.1_SRR9330696
GCA_028566255.1,GCA_028566255.1 Geranium maculatum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/566/255/GCA_028566255.1_ASM2856625v1
GCA_038093595.1,GCA_038093595.1 Butyriboletus regius,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/093/595/GCA_038093595.1_KM167115-Butyriboletus-regius
GCA_036026455.1,GCA_036026455.1 Americanaplana fernaldi,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/026/455/GCA_036026455.1_ASM3602645v1
GCA_025448255.1,GCA_025448255.1 Umimayanthus chanpuru,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/448/255/GCA_025448255.1_ASM2544825v1
GCA_032361865.1,GCA_032361865.1 Panulirus pascuensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/361/865/GCA_032361865.1_ASM3236186v1
GCA_010014765.2,GCA_010014765.2 Aenictocupidus jacobsonorum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/014/765/GCA_010014765.2_ASM1001476v2
GCA_036023795.1,GCA_036023795.1 Vulcanoctopus hydrothermalis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/023/795/GCA_036023795.1_ASM3602379v1
GCA_001014425.1,GCA_001014425.1 Trichoceridae sp. BV-2014,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/014/425/GCA_001014425.1_ASM101442v1
GCA_018245715.1,GCA_018245715.1 Passova passova rudex,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/245/715/GCA_018245715.1_SRR9330714
GCA_018251655.1,GCA_018251655.1 Cabirus procas,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/251/655/GCA_018251655.1_SRR7174374
GCA_037974715.1,GCA_037974715.1 Lomanotus vermiformis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/974/715/GCA_037974715.1_ASM3797471v1
GCA_022817585.1,GCA_022817585.1 Scelioninae gen. 2 sp. ZL-2020,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/817/585/GCA_022817585.1_ASM2281758v1
GCA_018239365.1,GCA_018239365.1 Oxynetra hopfferi,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/239/365/GCA_018239365.1_SRR9330750
GCA_029874325.1,GCA_029874325.1 Luciobarbus bocagei,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/874/325/GCA_029874325.1_ASM2987432v1
GCA_018248155.1,GCA_018248155.1 Cressida cressida,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/248/155/GCA_018248155.1_SRR8954511
GCA_018249535.1,GCA_018249535.1 Salatis canalis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/249/535/GCA_018249535.1_SRR7174377
GCA_035078745.1,GCA_035078745.1 Diastata ussurica,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/078/745/GCA_035078745.1_ASM3507874v1
GCA_018250935.1,GCA_018250935.1 Piruna pirus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/250/935/GCA_018250935.1_SRR7174472
GCA_035078785.1,GCA_035078785.1 Collessia kirishimana,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/078/785/GCA_035078785.1_ASM3507878v1
GCA_037177475.1,GCA_037177475.1 Van Heurn's rainbowfish (Melanotaenia vanheurni),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/177/475/GCA_037177475.1_ASM3717747v1
GCA_025400075.2,GCA_025400075.2 Phenganax stokvisi,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/400/075/GCA_025400075.2_ASM2540007v2
GCA_018249335.1,GCA_018249335.1 Cecropterus casica,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/249/335/GCA_018249335.1_SRR7174392
GCA_033557385.1,GCA_033557385.1 Temnoplectron lewisense,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/557/385/GCA_033557385.1_ASM3355738v1
GCA_027564575.1,GCA_027564575.1 Spilornis abbotti,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/564/575/GCA_027564575.1_ASM2756457v1
GCA_046118515.1,GCA_046118515.1 Beebe's rocket frog (Anomaloglossus beebei),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/118/515/GCA_046118515.1_ASM4611851v1
GCA_018231785.1,GCA_018231785.1 queen butterfly (Danaus gilippus),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/231/785/GCA_018231785.1_SRR1980588
GCA_018250815.1,GCA_018250815.1 Potamanaxas melicertes,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/250/815/GCA_018250815.1_SRR7174504
GCA_018231365.1,GCA_018231365.1 glazed pellicia (Pellicia arina),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/231/365/GCA_018231365.1_SRR12057638
GCA_016277805.2,GCA_016277805.2 Papilio aristodemus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/277/805/GCA_016277805.2_ASM1627780v2
GCA_000826505.1,GCA_000826505.1 Acanthamoeba pearcei,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/826/505/GCA_000826505.1_Acanthamoeba_pearcei
GCA_034780875.1,GCA_034780875.1 Lawrence's goldfinch (Spinus lawrencei),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/780/875/GCA_034780875.1_ASM3478087v1
GCA_034780535.1,GCA_034780535.1 ridged slipper lobster (Scyllarides nodifer),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/780/535/GCA_034780535.1_ASM3478053v1
GCA_004367955.1,GCA_004367955.1 Bathochordaeus stygius,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/367/955/GCA_004367955.1_ASM436795v1
GCA_038090455.1,GCA_038090455.1 Garcileccinum viscosum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/090/455/GCA_038090455.1_NY1193956
GCA_018249095.1,GCA_018249095.1 Zeutus zeutus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/249/095/GCA_018249095.1_SRR7174414
GCA_029874735.1,GCA_029874735.1 Cobitis vettonica,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/874/735/GCA_029874735.1_ASM2987473v1
GCA_022816905.1,GCA_022816905.1 Trimorus sp. ZL-2020,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/816/905/GCA_022816905.1_ASM2281690v1
GCA_041731295.1,GCA_041731295.1 striped gudgeon (Gobiomorphus australis),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/731/295/GCA_041731295.1_ASM4173129v1
GCA_018245375.1,GCA_018245375.1 Piruna aea mexicana,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/245/375/GCA_018245375.1_SRR9330376
GCA_018237345.1,GCA_018237345.1 Melanis pixe pixe,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/237/345/GCA_018237345.1_SRR10158582
GCA_018249735.1,GCA_018249735.1 Luehdorfia japonica,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/249/735/GCA_018249735.1_SRR8954542
GCA_022817345.1,GCA_022817345.1 Neoscelio sp. ZL-2020,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/817/345/GCA_022817345.1_ASM2281734v1
GCA_018236225.1,GCA_018236225.1 Emesis tegula,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/236/225/GCA_018236225.1_SRR10158612
GCA_018236965.1,GCA_018236965.1 Apodemia duryi,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/236/965/GCA_018236965.1_SRR10158624
GCA_038092415.1,GCA_038092415.1 Xerocomus tenax,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/092/415/GCA_038092415.1_MICH10059-Boletus-tenax
GCA_018245395.1,GCA_018245395.1 Dalla eburones eburones,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/245/395/GCA_018245395.1_SRR9330374
GCA_019828555.1,GCA_019828555.1 Toxicocladosporium irritans,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/828/555/GCA_019828555.1_ASM1982855v1
GCA_025400095.1,GCA_025400095.1 Phenganax marumi,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/400/095/GCA_025400095.1_ASM2540009v1
GCA_040967235.1,GCA_040967235.1 Heliconius demeter,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/967/235/GCA_040967235.1_ASM4096723v1
GCA_018248335.1,GCA_018248335.1 Hesperopsis alpheus texana,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/248/335/GCA_018248335.1_SRR7174536
GCA_038088815.1,GCA_038088815.1 Boletus nobilissimus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/088/815/GCA_038088815.1_UT485-Boletus-nobilissimus
GCA_046271085.1,GCA_046271085.1 Kassina somalica,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/271/085/GCA_046271085.1_ASM4627108v1
GCA_018251755.1,GCA_018251755.1 Morvina fissimacula,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/251/755/GCA_018251755.1_SRR7174367
GCA_034698245.1,GCA_034698245.1 Schendyla nemorensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/698/245/GCA_034698245.1_ASM3469824v1
GCA_002812265.1,GCA_002812265.1 Abeoforma whisleri,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/812/265/GCA_002812265.1_ASM281226v1
GCA_029582295.1,GCA_029582295.1 Cobitis paludica,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/582/295/GCA_029582295.1_ASM2958229v1
GCA_025434765.2,GCA_025434765.2 Erythroxylum kapplerianum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/434/765/GCA_025434765.2_ASM2543476v2
GCA_006411685.1,GCA_006411685.1 mountain nyala (Tragelaphus buxtoni),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/411/685/GCA_006411685.1_MTN
GCA_010108815.2,GCA_010108815.2 Myxobolus squamalis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/108/815/GCA_010108815.2_TAU_Msqu_1.1
GCA_032357275.1,GCA_032357275.1 buff-faced pygmy parrot (Micropsitta pusio),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/357/275/GCA_032357275.1_ASM3235727v1
GCA_900322245.1,GCA_900322245.1 Microtea debilis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/322/245/GCA_900322245.1_ASM90032224v1
GCA_029874815.1,GCA_029874815.1 Iberian barbel (Luciobarbus comizo),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/874/815/GCA_029874815.1_ASM2987481v1
GCA_041731315.1,GCA_041731315.1 Euphonia sclateri,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/731/315/GCA_041731315.1_ASM4173131v1
GCA_021439955.1,GCA_021439955.1 Certesia quadrinucleata,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/439/955/GCA_021439955.1_ASM2143995v1
GCA_043110965.1,GCA_043110965.1 Rubia fruticosa,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/110/965/GCA_043110965.1_ASM4311096v1
GCA_038091115.1,GCA_038091115.1 Rubroboletus rhodosanguineus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/091/115/GCA_038091115.1_MICH254748-Rubroboletus-rhodosanguineus
GCA_041723745.1,GCA_041723745.1 Haplosyllis eldagainoae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/723/745/GCA_041723745.1_ASM4172374v1
GCA_046270005.1,GCA_046270005.1 Shoa forest treefrog (Leptopelis ragazzii),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/005/GCA_046270005.1_ASM4627000v1
GCA_018245235.1,GCA_018245235.1 Pyrrhopyge sadia,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/245/235/GCA_018245235.1_SRR9330388
GCA_034699185.1,GCA_034699185.1 Eupelops torulosus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/699/185/GCA_034699185.1_ASM3469918v1
GCA_034697105.1,GCA_034697105.1 Lithobius agilis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/697/105/GCA_034697105.1_ASM3469710v1
GCA_006416875.1,GCA_006416875.1 eland (Tragelaphus oryx),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/416/875/GCA_006416875.1_CME
GCA_032360805.1,GCA_032360805.1 Neoturris breviconis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/360/805/GCA_032360805.1_ASM3236080v1
GCA_006417275.1,GCA_006417275.1 oribi (Ourebia ourebi),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/417/275/GCA_006417275.1_ORB
GCA_034695605.1,GCA_034695605.1 Eupelops occultus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/695/605/GCA_034695605.1_ASM3469560v1
GCA_037178445.1,GCA_037178445.1 robust clubhook squid (Onykia robusta),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/178/445/GCA_037178445.1_ASM3717844v1
GCA_036873645.1,GCA_036873645.1 Minona dolichovesicula,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/873/645/GCA_036873645.1_ASM3687364v1
GCA_037834435.1,GCA_037834435.1 Laminaria setchellii,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/834/435/GCA_037834435.1_ASM3783443v1
GCA_022884545.1,GCA_022884545.1 Speleorchestes sp. AD1671,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/884/545/GCA_022884545.1_OSU_Spele_1.0
GCA_018251335.1,GCA_018251335.1 Lobotractus valeriana,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/251/335/GCA_018251335.1_SRR7174419
GCA_018248075.1,GCA_018248075.1 Protesilaus protesilaus protesilaus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/248/075/GCA_018248075.1_SRR8954534
GCA_030551275.1,GCA_030551275.1 Chalcidoidea sp. 12a-bis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/551/275/GCA_030551275.1_LBBE_Unknown_Hymeno_V1
GCA_034694945.1,GCA_034694945.1 Carabodes femoralis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/694/945/GCA_034694945.1_ASM3469494v1
GCA_026413525.1,GCA_026413525.1 brown-headed parrot (Poicephalus cryptoxanthus),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/413/525/GCA_026413525.1_ASM2641352v1
GCA_036897885.1,GCA_036897885.1 Plantago crassifolia,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/897/885/GCA_036897885.1_ASM3689788v1
GCA_036897905.1,GCA_036897905.1 Aragoa cleefii,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/897/905/GCA_036897905.1_ASM3689790v1
GCA_043111625.1,GCA_043111625.1 Rubia tenuifolia,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/111/625/GCA_043111625.1_ASM4311162v1
GCA_034693825.1,GCA_034693825.1 Zercon vagabundus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/693/825/GCA_034693825.1_ASM3469382v1
GCA_018248035.1,GCA_018248035.1 Papilio joanae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/248/035/GCA_018248035.1_SRR8954524
GCA_036897785.1,GCA_036897785.1 blackseed plantain (Plantago rugelii),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/897/785/GCA_036897785.1_ASM3689778v1
GCA_018247055.1,GCA_018247055.1 Pseudocoladenia festa,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/247/055/GCA_018247055.1_SRR9330412
GCA_029814705.1,GCA_029814705.1 finelined surgeonfish (Acanthurus grammoptilus),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/814/705/GCA_029814705.1_ASM2981470v1
GCA_022318245.1,GCA_022318245.1 Crinisus skipper (Augiades crinisus),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/318/245/GCA_022318245.1_SRR7174558
GCA_025311615.1,GCA_025311615.1 Harris's hawk (Parabuteo unicinctus),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/311/615/GCA_025311615.1_ASM2531161v1
GCA_024707465.1,GCA_024707465.1 Erythroxylum daphnites,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/707/465/GCA_024707465.1_ASM2470746v1
GCA_040966995.1,GCA_040966995.1 Scarlet-shouldered parrotlet (Touit huetii),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/966/995/GCA_040966995.1_ASM4096699v1
GCA_025802115.2,GCA_025802115.2 Bertia moriformis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/802/115/GCA_025802115.2_ASM2580211v2
GCA_031763605.1,GCA_031763605.1 red-browed parrot (Amazona rhodocorytha),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/763/605/GCA_031763605.1_ASM3176360v1
GCA_046245055.1,GCA_046245055.1 Rio Grande leopard frog (Lithobates berlandieri),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/245/055/GCA_046245055.1_ASM4624505v1
GCA_038089375.1,GCA_038089375.1 Pseudoaustroboletus valens,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/089/375/GCA_038089375.1_SWK209-Pseudoaustroboletus-valens
GCA_018249995.1,GCA_018249995.1 Dyscophellus porcius,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/249/995/GCA_018249995.1_SRR7174379
GCA_018252115.1,GCA_018252115.1 Milanion marciana,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/252/115/GCA_018252115.1_SRR7174344
GCA_018247175.1,GCA_018247175.1 Polyctor polyctor,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/247/175/GCA_018247175.1_SRR7174562
GCA_001909325.1,GCA_001909325.1 Ruellia speciosa,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/909/325/GCA_001909325.1_Rspec1.0
GCA_018237765.1,GCA_018237765.1 Apodemia walkeri,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/237/765/GCA_018237765.1_SRR10158569
GCA_022817025.1,GCA_022817025.1 Sceliomorpha sp. ZL-2020,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/817/025/GCA_022817025.1_ASM2281702v1
GCA_032353615.1,GCA_032353615.1 Micropsitta geelvinkiana,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/353/615/GCA_032353615.1_ASM3235361v1
GCA_026745395.1,GCA_026745395.1 Tympanopsis confertula,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/745/395/GCA_026745395.1_ASM2674539v1
GCA_018231185.1,GCA_018231185.1 Spialia mafa,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/231/185/GCA_018231185.1_SRR12057645
GCA_037040105.1,GCA_037040105.1 Amiota albilabris,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/040/105/GCA_037040105.1_ASM3704010v1
GCA_046270585.1,GCA_046270585.1 Galam white-lipped frog (Amnirana galamensis),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/585/GCA_046270585.1_ASM4627058v1
GCA_040967955.1,GCA_040967955.1 Eueides lampeto,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/967/955/GCA_040967955.1_ASM4096795v1
GCA_004335755.2,GCA_004335755.2 Chlamydomonas sp. WS3,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/335/755/GCA_004335755.2_ASM433575v2
GCA_022816965.1,GCA_022816965.1 Tanaodytes sp. ZL-2020,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/816/965/GCA_022816965.1_ASM2281696v1
GCA_032355745.1,GCA_032355745.1 Rubia rechingeri,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/355/745/GCA_032355745.1_ASM3235574v1
